Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades
TATAMOTORS,EQ,11-Aug-2010,957.3,962.25,1024.5,961.55,1006.2,1006.7,1008.92,16322967,16468596647.8,-
TATAMOTORS,EQ,12-Aug-2010,1006.7,1007.0,1033.2,990.55,1024.3,1024.7,1008.19,6862401,6918571642.75,-
TATAMOTORS,EQ,13-Aug-2010,1024.7,1027.0,1035.0,1007.5,1011.4,1013.4,1017.49,3872734,3940481510.55,-
TATAMOTORS,EQ,16-Aug-2010,1013.4,1016.85,1022.65,992.7,1001.0,1001.35,1006.54,2672328,2689796624.1,-
TATAMOTORS,EQ,17-Aug-2010,1001.35,1004.85,1018.8,998.0,1006.85,1006.65,1008.18,4137627,4171460073.2,-
TATAMOTORS,EQ,18-Aug-2010,1006.65,1014.0,1058.5,1013.0,1040.8,1048.3,1038.21,6618229,6871097507.85,-
TATAMOTORS,EQ,19-Aug-2010,1048.3,1040.0,1050.0,1031.95,1039.0,1040.45,1039.67,3033774,3154137950.55,-
TATAMOTORS,EQ,20-Aug-2010,1040.45,1028.7,1038.0,1012.85,1014.0,1015.35,1020.61,3991898,4074165627.3,-
TATAMOTORS,EQ,23-Aug-2010,1015.35,1019.85,1026.2,1006.0,1014.5,1015.35,1016.21,2550409,2591749412.6,-
TATAMOTORS,EQ,24-Aug-2010,1015.35,1015.9,1020.0,1007.1,1008.6,1011.75,1012.81,1952925,1977950630.1,-
TATAMOTORS,EQ,25-Aug-2010,1011.75,1007.5,1013.45,983.1,992.3,992.3,996.33,3120975,3109512631.1,-
TATAMOTORS,EQ,26-Aug-2010,992.3,990.0,1017.95,987.15,999.1,997.4,1002.34,6112716,6127007634.5,-
TATAMOTORS,EQ,27-Aug-2010,997.4,997.0,1011.9,987.1,991.4,990.8,1000.99,2553224,2555760365.25,-
TATAMOTORS,EQ,30-Aug-2010,990.8,1004.0,1009.9,980.2,992.0,989.85,993.3,2595748,2578349425.8,-
TATAMOTORS,EQ,31-Aug-2010,989.85,985.0,1014.9,981.35,1008.8,1010.35,1000.65,6437448,6441656575.85,-
TATAMOTORS,EQ,01-Sep-2010,1010.35,1015.0,1019.5,1003.15,1013.8,1010.75,1012.67,2853937,2890107368.1,-
TATAMOTORS,EQ,02-Sep-2010,1010.75,1021.0,1031.95,1014.0,1014.55,1016.95,1023.2,2711630,2774537965.1,-
TATAMOTORS,EQ,03-Sep-2010,1016.95,1020.1,1025.25,1010.25,1014.0,1013.75,1015.87,1184668,1203465370.5,-
TATAMOTORS,EQ,06-Sep-2010,1013.75,1019.6,1040.0,1019.6,1035.1,1035.0,1033.01,2140182,2210826477.8,-
TATAMOTORS,EQ,07-Sep-2010,1035.0,1033.0,1060.5,1033.0,1038.75,1039.15,1047.62,2197504,2302146499.9,-
TATAMOTORS,EQ,08-Sep-2010,1039.15,1035.0,1043.7,1026.15,1033.25,1032.9,1035.14,1581435,1637001059.95,-
TATAMOTORS,EQ,09-Sep-2010,1032.9,1034.0,1043.4,1008.65,1015.05,1014.85,1022.55,2356855,2410003026.35,-
TATAMOTORS,EQ,13-Sep-2010,1014.85,1021.2,1034.5,1017.3,1026.9,1027.0,1026.65,2457220,2522699327.85,-
TATAMOTORS,EQ,14-Sep-2010,1027.0,1035.0,1068.0,1025.0,1057.0,1055.2,1054.97,5681617,5993950321.1,-
TATAMOTORS,EQ,15-Sep-2010,1055.2,1065.0,1079.0,1019.1,1027.5,1024.6,1044.79,6505310,6796711122.15,-
TATAMOTORS,EQ,16-Sep-2010,1024.6,1025.5,1041.0,1020.0,1031.65,1028.8,1031.92,3666178,3783219337.6,-
TATAMOTORS,EQ,17-Sep-2010,1028.8,1039.0,1047.9,1029.5,1034.0,1035.5,1037.43,2838439,2944679907.35,-
TATAMOTORS,EQ,20-Sep-2010,1035.5,1039.95,1061.1,1037.0,1058.55,1057.45,1048.91,2658263,2788272148.05,-
TATAMOTORS,EQ,21-Sep-2010,1057.45,1058.0,1085.0,1051.4,1084.55,1080.6,1068.79,4790004,5119505928.3,-
TATAMOTORS,EQ,22-Sep-2010,1080.6,1098.9,1109.0,1059.25,1068.1,1070.9,1073.72,3124979,3355341379.7,-
TATAMOTORS,EQ,23-Sep-2010,1070.9,1074.0,1080.0,1062.5,1073.2,1074.3,1072.52,2231317,2393129751.75,-
TATAMOTORS,EQ,24-Sep-2010,1074.3,1067.0,1077.35,1062.15,1071.5,1072.9,1070.67,1590464,1702869551.45,-
TATAMOTORS,EQ,27-Sep-2010,1072.9,1090.5,1095.0,1070.3,1082.0,1083.7,1083.88,2185271,2368571429.35,-
TATAMOTORS,EQ,28-Sep-2010,1083.7,1078.95,1085.0,1066.5,1081.95,1080.5,1076.64,1625571,1750147850.3,-
TATAMOTORS,EQ,29-Sep-2010,1080.5,1080.85,1109.85,1080.55,1105.4,1106.45,1098.74,4037658,4436355316.2,-
TATAMOTORS,EQ,30-Sep-2010,1106.45,1109.95,1115.0,1086.25,1094.85,1098.1,1096.05,3110520,3409297207.2,-
TATAMOTORS,EQ,01-Oct-2010,1098.1,1105.0,1155.0,1101.0,1110.0,1114.15,1128.2,6868939,7749517184.0,-
TATAMOTORS,EQ,04-Oct-2010,1114.15,1125.9,1147.0,1100.0,1140.9,1139.05,1137.11,3516210,3998324253.3,-
TATAMOTORS,EQ,05-Oct-2010,1139.05,1144.95,1145.15,1128.2,1134.0,1134.35,1135.64,2149167,2440673828.85,-
TATAMOTORS,EQ,06-Oct-2010,1134.35,1143.95,1150.9,1135.0,1137.25,1138.7,1143.07,2857654,3266504497.9,-
TATAMOTORS,EQ,07-Oct-2010,1138.7,1140.0,1148.0,1117.65,1132.85,1128.7,1133.11,1879554,2129749476.55,-
TATAMOTORS,EQ,08-Oct-2010,1128.7,1134.4,1139.65,1093.0,1110.0,1102.95,1110.59,2700519,2999168842.35,-
TATAMOTORS,EQ,11-Oct-2010,1102.95,1118.0,1158.75,1106.0,1155.6,1151.6,1138.7,2579599,2937399736.9,-
TATAMOTORS,EQ,12-Oct-2010,1151.6,1150.85,1164.9,1145.45,1153.75,1156.6,1156.45,2924615,3382181513.8,-
TATAMOTORS,EQ,13-Oct-2010,1156.6,1156.6,1182.5,1148.85,1175.85,1176.35,1171.4,2672500,3130567428.65,-
TATAMOTORS,EQ,14-Oct-2010,1176.35,1178.0,1195.0,1171.55,1181.95,1183.25,1184.8,2642230,3130503830.45,-
TATAMOTORS,EQ,15-Oct-2010,1183.25,1184.0,1189.8,1150.7,1155.0,1156.05,1166.41,1847851,2155352130.6,-
TATAMOTORS,BL,18-Oct-2010,363.0,1146.0,1146.0,1146.0,1146.0,1146.0,1146.0,582420,667453320.0,-
TATAMOTORS,EQ,18-Oct-2010,1156.05,1145.0,1177.75,1132.25,1171.05,1168.95,1156.7,3104849,3591372288.05,-
TATAMOTORS,EQ,19-Oct-2010,1168.95,1180.0,1188.0,1170.0,1172.0,1174.15,1177.02,2025249,2383757272.4,-
TATAMOTORS,EQ,20-Oct-2010,1174.15,1169.9,1177.0,1153.0,1158.3,1157.65,1163.48,1549041,1802280301.15,-
TATAMOTORS,EQ,21-Oct-2010,1157.65,1165.0,1178.45,1161.0,1166.55,1167.1,1167.74,2017018,2355360342.75,-
TATAMOTORS,EQ,22-Oct-2010,1167.1,1173.4,1175.05,1145.15,1148.25,1148.85,1155.41,2111964,2440193505.35,-
TATAMOTORS,EQ,25-Oct-2010,1148.85,1155.3,1189.9,1155.3,1183.0,1185.65,1176.07,1873775,2203682785.5,-
TATAMOTORS,EQ,26-Oct-2010,1185.65,1185.8,1200.0,1178.55,1191.6,1194.75,1190.06,2814639,3349578758.95,-
TATAMOTORS,EQ,27-Oct-2010,1194.75,1190.0,1202.0,1183.5,1193.0,1196.05,1192.7,1684316,2008875366.7,-
TATAMOTORS,EQ,28-Oct-2010,1196.05,1200.0,1210.0,1185.25,1193.8,1192.6,1196.2,3200678,3828658184.85,-
TATAMOTORS,EQ,29-Oct-2010,1192.6,1192.6,1196.7,1141.1,1163.5,1159.0,1161.79,2132848,2477920834.9,-
TATAMOTORS,EQ,01-Nov-2010,1159.0,1179.6,1184.85,1163.3,1171.8,1170.6,1173.03,1558623,1828313883.65,-
TATAMOTORS,EQ,02-Nov-2010,1170.6,1175.2,1176.0,1145.05,1156.05,1154.25,1154.49,2303758,2659660439.05,-
TATAMOTORS,EQ,03-Nov-2010,1154.25,1161.95,1191.9,1161.7,1185.9,1185.55,1177.71,1592182,1875133008.75,-
TATAMOTORS,EQ,04-Nov-2010,1185.55,1194.9,1240.0,1178.0,1239.7,1234.05,1216.4,3703358,4504776526.45,-
TATAMOTORS,EQ,05-Nov-2010,1234.05,1246.0,1252.1,1239.0,1242.0,1244.95,1245.94,373757,465676930.4,-
TATAMOTORS,EQ,08-Nov-2010,1244.95,1250.0,1279.9,1242.55,1274.0,1269.25,1264.58,2846942,3600183150.3,-
TATAMOTORS,EQ,09-Nov-2010,1269.25,1280.95,1294.0,1261.65,1271.0,1269.9,1278.64,3901323,4988377753.05,-
TATAMOTORS,EQ,10-Nov-2010,1269.9,1346.0,1348.0,1297.2,1301.0,1302.5,1323.16,5687186,7525079686.45,-
TATAMOTORS,EQ,11-Nov-2010,1302.5,1319.0,1323.2,1264.7,1278.3,1275.95,1290.52,3854920,4974844253.2,-
TATAMOTORS,EQ,12-Nov-2010,1275.95,1265.0,1290.9,1241.6,1245.95,1246.25,1263.56,3165674,4000032063.55,-
TATAMOTORS,EQ,15-Nov-2010,1246.25,1247.0,1257.8,1224.0,1251.65,1252.2,1241.01,2854821,3542850108.55,-
TATAMOTORS,EQ,16-Nov-2010,1252.2,1265.0,1265.5,1187.4,1205.0,1205.55,1216.03,3668755,4461307817.7,-
TATAMOTORS,EQ,18-Nov-2010,1205.55,1218.0,1237.0,1176.4,1234.4,1230.75,1213.43,5057615,6137050085.95,-
TATAMOTORS,EQ,19-Nov-2010,1230.75,1240.0,1245.0,1177.0,1189.6,1189.0,1217.1,3233804,3935867318.9,-
TATAMOTORS,EQ,22-Nov-2010,1189.0,1206.0,1233.7,1191.05,1229.0,1227.7,1213.21,2157159,2617082142.7,-
TATAMOTORS,EQ,23-Nov-2010,1227.7,1218.0,1229.4,1181.2,1212.05,1213.5,1209.31,3463587,4188536248.7,-
TATAMOTORS,EQ,24-Nov-2010,1213.5,1216.1,1260.7,1205.1,1218.45,1218.85,1240.3,4096644,5081051403.95,-
TATAMOTORS,EQ,25-Nov-2010,1218.85,1230.5,1249.9,1200.05,1207.55,1205.8,1219.86,3680676,4489901629.4,-
TATAMOTORS,EQ,26-Nov-2010,1205.8,1212.0,1217.9,1138.0,1160.0,1166.45,1170.09,4652687,5444045590.15,-
TATAMOTORS,EQ,29-Nov-2010,1166.45,1165.9,1194.15,1145.0,1184.15,1186.0,1174.39,2245153,2636685216.6,-
TATAMOTORS,EQ,30-Nov-2010,1186.0,1175.05,1244.25,1163.35,1242.0,1234.95,1213.32,3698167,4487056354.55,-
TATAMOTORS,EQ,01-Dec-2010,1234.95,1230.0,1303.0,1226.25,1295.0,1286.75,1267.72,5994329,7599114291.0,-
TATAMOTORS,EQ,02-Dec-2010,1286.75,1298.8,1328.5,1295.8,1319.8,1320.15,1307.94,5731817,7496896881.25,-
TATAMOTORS,EQ,03-Dec-2010,1320.15,1316.0,1346.7,1302.95,1321.65,1314.7,1325.67,5671000,7517876520.1,-
TATAMOTORS,EQ,06-Dec-2010,1314.7,1325.0,1382.0,1323.05,1361.0,1357.85,1362.15,8881460,12097920021.0,-
TATAMOTORS,EQ,07-Dec-2010,1357.85,1350.1,1352.3,1312.2,1340.0,1335.4,1332.94,4801008,6399458014.3,-
TATAMOTORS,EQ,08-Dec-2010,1335.4,1332.0,1346.9,1296.0,1340.0,1336.1,1314.06,7396827,9719865692.65,-
TATAMOTORS,EQ,09-Dec-2010,1336.1,1337.05,1340.0,1259.0,1273.05,1273.85,1297.89,5447129,7069756332.65,-
TATAMOTORS,EQ,10-Dec-2010,1273.85,1267.0,1268.0,1212.0,1249.9,1247.6,1243.87,4411832,5487766602.5,-
TATAMOTORS,EQ,13-Dec-2010,1247.6,1256.0,1293.8,1253.2,1286.0,1277.2,1274.33,3283615,4184416038.1,-
TATAMOTORS,EQ,14-Dec-2010,1277.2,1287.0,1315.0,1268.3,1307.1,1305.95,1299.18,3791092,4925298535.25,-
TATAMOTORS,EQ,15-Dec-2010,1305.95,1302.8,1335.0,1290.1,1333.0,1322.9,1308.83,3608508,4722907539.05,-
TATAMOTORS,EQ,16-Dec-2010,1322.9,1319.0,1368.4,1291.25,1340.0,1347.0,1327.18,3822439,5073061672.55,-
TATAMOTORS,EQ,20-Dec-2010,1347.0,1332.0,1363.9,1322.5,1350.35,1351.0,1347.7,2809244,3786016942.65,-
TATAMOTORS,EQ,21-Dec-2010,1351.0,1351.0,1363.9,1332.8,1348.0,1350.0,1349.03,2139463,2886191530.5,-
TATAMOTORS,EQ,22-Dec-2010,1350.0,1356.1,1371.4,1347.0,1362.0,1365.15,1360.08,2538398,3452419776.45,-
TATAMOTORS,EQ,23-Dec-2010,1365.15,1361.0,1374.5,1335.8,1351.0,1352.75,1350.22,2039011,2753120488.5,-
TATAMOTORS,EQ,24-Dec-2010,1352.75,1342.0,1349.0,1302.1,1305.4,1306.15,1315.61,3191356,4198573144.15,-
TATAMOTORS,EQ,27-Dec-2010,1306.15,1304.0,1320.9,1292.85,1300.0,1301.1,1306.8,1729961,2260718021.9,-
TATAMOTORS,EQ,28-Dec-2010,1301.1,1305.5,1307.2,1263.25,1266.8,1268.9,1278.98,3609994,4617113894.6,-
TATAMOTORS,EQ,29-Dec-2010,1268.9,1270.0,1279.9,1252.0,1273.0,1273.85,1267.75,3058551,3877473972.85,-
TATAMOTORS,EQ,30-Dec-2010,1273.85,1274.0,1305.0,1273.2,1298.05,1300.15,1290.72,2887614,3727104466.3,-
TATAMOTORS,EQ,31-Dec-2010,1300.15,1306.0,1315.9,1296.0,1303.25,1308.35,1308.8,1750451,2290985811.8,-
TATAMOTORS,EQ,03-Jan-2011,1308.35,1327.7,1335.0,1301.2,1305.0,1308.45,1315.47,1678140,2207542296.95,-
TATAMOTORS,EQ,04-Jan-2011,1308.45,1313.9,1320.6,1285.05,1296.0,1298.4,1300.45,2333384,3034447443.55,-
TATAMOTORS,EQ,05-Jan-2011,1298.4,1300.0,1309.9,1276.0,1277.3,1282.8,1290.9,1576151,2034652866.8,-
TATAMOTORS,EQ,06-Jan-2011,1282.8,1289.2,1300.9,1248.35,1263.5,1261.0,1274.55,2182701,2781962475.8,-
TATAMOTORS,EQ,07-Jan-2011,1261.0,1260.0,1263.35,1160.0,1182.0,1190.2,1216.05,4318326,5251309547.25,-
TATAMOTORS,EQ,10-Jan-2011,1190.2,1191.0,1206.9,1157.4,1176.05,1176.7,1184.32,4764220,5642358034.2,-
TATAMOTORS,EQ,11-Jan-2011,1176.7,1183.9,1198.9,1140.55,1176.2,1158.05,1174.11,4240627,4978977726.0,-
TATAMOTORS,EQ,12-Jan-2011,1158.05,1180.0,1223.1,1176.0,1221.0,1218.0,1198.28,4783793,5732327461.35,-
TATAMOTORS,EQ,13-Jan-2011,1218.0,1221.0,1246.95,1212.0,1234.5,1236.7,1231.75,5733344,7062030458.55,-
TATAMOTORS,EQ,14-Jan-2011,1236.7,1225.0,1225.0,1172.0,1186.0,1182.4,1197.49,3438870,4117996546.4,-
TATAMOTORS,EQ,17-Jan-2011,1182.4,1187.45,1188.0,1155.5,1186.4,1178.85,1173.7,2401956,2819165977.9,-
TATAMOTORS,EQ,18-Jan-2011,1178.85,1185.0,1208.6,1182.0,1198.6,1199.55,1196.23,2827658,3382521787.5,-
TATAMOTORS,EQ,19-Jan-2011,1199.55,1207.8,1207.9,1183.3,1196.05,1192.75,1193.25,2429130,2898567001.6,-
TATAMOTORS,EQ,20-Jan-2011,1192.75,1184.9,1202.0,1162.15,1194.0,1194.7,1178.68,2337303,2754926996.95,-
TATAMOTORS,EQ,21-Jan-2011,1194.7,1190.0,1204.0,1172.35,1188.0,1187.4,1188.23,2137983,2540424900.2,-
TATAMOTORS,EQ,24-Jan-2011,1187.4,1187.4,1197.8,1175.1,1189.0,1188.3,1187.15,1270451,1508218089.65,-
TATAMOTORS,EQ,25-Jan-2011,1188.3,1198.8,1198.8,1159.9,1162.65,1166.0,1181.51,2516799,2973635124.85,-
TATAMOTORS,EQ,27-Jan-2011,1166.0,1181.95,1199.5,1171.0,1193.0,1195.85,1189.14,4165911,4953862163.15,-
TATAMOTORS,EQ,28-Jan-2011,1195.85,1188.0,1189.9,1122.0,1158.0,1150.3,1148.73,3106133,3568100014.45,-
TATAMOTORS,EQ,31-Jan-2011,1150.3,1115.0,1159.0,1112.1,1152.25,1147.05,1132.23,2530027,2864577133.1,-
TATAMOTORS,EQ,01-Feb-2011,1147.05,1151.45,1151.45,1063.0,1068.55,1069.05,1092.25,5105505,5576499783.5,-
TATAMOTORS,EQ,02-Feb-2011,1069.05,1087.3,1128.9,1077.3,1108.3,1114.25,1103.84,4445302,4906889878.45,-
TATAMOTORS,EQ,03-Feb-2011,1114.25,1099.8,1164.5,1094.0,1152.95,1156.8,1138.11,2805179,3192612134.3,-
TATAMOTORS,EQ,04-Feb-2011,1156.8,1150.25,1189.95,1140.0,1140.1,1150.85,1166.2,4927297,5746190025.05,-
TATAMOTORS,EQ,07-Feb-2011,1150.85,1141.1,1159.85,1110.8,1152.0,1146.35,1138.76,3497490,3982807369.85,-
TATAMOTORS,EQ,08-Feb-2011,1146.35,1150.0,1157.8,1104.25,1109.1,1112.25,1133.92,2989423,3389764016.5,-
TATAMOTORS,EQ,09-Feb-2011,1112.25,1100.0,1117.8,1052.5,1082.95,1073.6,1084.43,4886364,5298922514.45,-
TATAMOTORS,EQ,10-Feb-2011,1073.6,1076.0,1116.9,1073.6,1101.0,1102.5,1095.37,3042596,3332770143.5,-
TATAMOTORS,EQ,11-Feb-2011,1102.5,1108.4,1170.0,1098.75,1170.0,1142.7,1124.93,3644665,4099984052.4,-
TATAMOTORS,EQ,14-Feb-2011,1142.7,1193.5,1221.8,1191.85,1209.35,1209.25,1210.54,4424196,5355646487.35,-
TATAMOTORS,EQ,15-Feb-2011,1209.25,1213.9,1247.9,1201.85,1245.0,1237.35,1223.85,4025122,4926125808.6,-
TATAMOTORS,EQ,16-Feb-2011,1237.35,1234.0,1244.7,1217.35,1241.0,1238.45,1230.49,1760803,2166650568.85,-
TATAMOTORS,EQ,17-Feb-2011,1238.45,1231.95,1254.45,1225.2,1254.25,1248.6,1239.36,1737971,2153964640.05,-
TATAMOTORS,EQ,18-Feb-2011,1248.6,1249.0,1257.9,1201.1,1203.5,1205.55,1224.08,2579872,3157969332.55,-
TATAMOTORS,EQ,21-Feb-2011,1205.55,1205.0,1208.7,1135.4,1161.6,1161.75,1159.69,4404748,5108155674.2,-
TATAMOTORS,EQ,22-Feb-2011,1161.75,1150.0,1154.0,1122.7,1138.65,1136.85,1136.5,2503673,2845422819.75,-
TATAMOTORS,EQ,23-Feb-2011,1136.85,1135.0,1163.0,1130.1,1140.95,1143.9,1149.45,2052678,2359448760.35,-
TATAMOTORS,EQ,24-Feb-2011,1143.9,1139.0,1141.9,1038.65,1070.3,1054.4,1085.76,5437575,5903926369.6,-
TATAMOTORS,EQ,25-Feb-2011,1054.4,1082.0,1125.0,1072.55,1104.95,1110.7,1096.44,4684753,5136534404.6,-
TATAMOTORS,EQ,28-Feb-2011,1110.7,1115.0,1126.4,1055.0,1079.7,1082.75,1090.26,6517299,7105521328.6,-
TATAMOTORS,EQ,01-Mar-2011,1082.75,1099.0,1146.0,1097.15,1139.9,1141.85,1125.41,3288143,3700509738.25,-
TATAMOTORS,EQ,03-Mar-2011,1141.85,1137.8,1184.7,1120.0,1182.0,1176.5,1150.73,4812705,5538111571.6,-
TATAMOTORS,EQ,04-Mar-2011,1176.5,1193.7,1194.5,1165.9,1176.5,1175.75,1178.45,3313941,3905309896.8,-
TATAMOTORS,EQ,07-Mar-2011,1175.75,1155.0,1155.0,1121.0,1126.25,1127.95,1130.57,2974670,3363058267.05,-
TATAMOTORS,EQ,08-Mar-2011,1127.95,1126.0,1164.9,1125.0,1163.1,1162.15,1153.16,2213827,2552898781.2,-
TATAMOTORS,EQ,09-Mar-2011,1162.15,1171.3,1176.5,1153.0,1159.0,1163.3,1164.5,1704505,1984888523.9,-
TATAMOTORS,EQ,10-Mar-2011,1163.3,1166.1,1174.9,1151.0,1166.3,1165.0,1162.94,1869556,2174179480.15,-
TATAMOTORS,EQ,11-Mar-2011,1165.0,1156.0,1172.0,1132.0,1172.0,1162.6,1153.54,2104678,2427823052.3,-
TATAMOTORS,EQ,14-Mar-2011,1162.6,1155.0,1179.7,1140.2,1177.0,1175.8,1159.29,1558207,1806419356.45,-
TATAMOTORS,EQ,15-Mar-2011,1175.8,1140.3,1159.95,1128.65,1137.0,1142.1,1148.02,1783640,2047662861.25,-
TATAMOTORS,EQ,16-Mar-2011,1142.1,1152.0,1174.4,1146.9,1166.1,1166.5,1163.4,1788126,2080306294.6,-
TATAMOTORS,EQ,17-Mar-2011,1166.5,1148.0,1162.4,1132.55,1145.1,1139.95,1147.57,1787373,2051129222.0,-
TATAMOTORS,EQ,18-Mar-2011,1139.95,1153.0,1153.0,1113.0,1121.0,1117.45,1129.58,2499929,2823878602.45,-
TATAMOTORS,EQ,21-Mar-2011,1117.45,1129.1,1133.4,1115.2,1122.0,1121.2,1123.65,1912554,2149038655.3,-
TATAMOTORS,EQ,22-Mar-2011,1121.2,1130.1,1143.7,1130.1,1139.75,1136.1,1136.92,2095566,2382490037.45,-
TATAMOTORS,EQ,23-Mar-2011,1136.1,1131.55,1144.7,1126.05,1135.65,1136.9,1135.94,1634169,1856314095.35,-
TATAMOTORS,EQ,24-Mar-2011,1136.9,1146.1,1161.9,1145.2,1156.05,1157.3,1155.22,1182009,1365482161.45,-
TATAMOTORS,EQ,25-Mar-2011,1157.3,1170.9,1191.9,1161.3,1187.5,1183.85,1171.9,1697574,1989392831.25,-
TATAMOTORS,EQ,28-Mar-2011,1183.85,1192.0,1227.9,1189.4,1224.5,1224.0,1214.06,2103659,2553963114.2,-
TATAMOTORS,EQ,29-Mar-2011,1224.0,1231.4,1246.0,1212.5,1245.0,1239.45,1230.35,2157720,2654747406.95,-
TATAMOTORS,EQ,30-Mar-2011,1239.45,1241.5,1258.7,1238.6,1255.0,1249.0,1249.89,1620328,2025232655.0,-
TATAMOTORS,EQ,31-Mar-2011,1249.0,1254.9,1260.9,1221.0,1243.8,1248.35,1240.35,2566187,3182965500.25,-
TATAMOTORS,EQ,01-Apr-2016,386.6,386.4,386.4,377.7,380.15,379.65,380.66,5683771,2163561151.65,62111
TATAMOTORS,EQ,04-Apr-2016,379.65,385.95,391.0,382.4,387.4,388.4,387.25,6011729,2328038453.3,96258
TATAMOTORS,EQ,05-Apr-2016,388.4,386.0,386.0,369.0,370.05,370.5,377.62,6058241,2287710483.5,89624
TATAMOTORS,EQ,06-Apr-2016,370.5,373.7,382.4,372.05,376.25,376.7,378.0,7323269,2768164576.4,88551
TATAMOTORS,EQ,07-Apr-2016,376.7,375.95,384.8,370.3,375.2,375.2,377.63,8724110,3294463129.85,115339
TATAMOTORS,EQ,08-Apr-2016,375.2,375.5,380.05,370.5,371.6,371.45,374.6,4860484,1820726699.7,66676
TATAMOTORS,EQ,11-Apr-2016,371.45,373.95,387.8,373.9,386.0,386.65,381.14,6827449,2602205795.65,92223
TATAMOTORS,EQ,12-Apr-2016,386.65,387.95,397.4,387.15,395.5,395.8,393.05,7702684,3027549941.8,105900
TATAMOTORS,EQ,13-Apr-2016,395.8,400.0,411.75,398.15,408.65,408.75,407.13,12373115,5037443990.9,168964
TATAMOTORS,EQ,18-Apr-2016,408.75,407.65,409.9,402.5,407.0,407.35,406.23,5571076,2263116756.5,77253
TATAMOTORS,EQ,20-Apr-2016,407.35,407.0,410.35,400.65,403.85,404.1,405.83,7589901,3080243737.2,100611
TATAMOTORS,EQ,21-Apr-2016,404.1,408.7,417.2,406.0,410.5,411.5,411.43,9211869,3790068646.45,111112
TATAMOTORS,EQ,22-Apr-2016,411.5,412.1,420.5,408.0,417.1,417.0,416.08,5995998,2494804238.35,75965
TATAMOTORS,EQ,25-Apr-2016,417.0,417.6,417.6,410.0,412.0,412.2,412.76,3272996,1350953355.85,63481
TATAMOTORS,EQ,26-Apr-2016,412.2,408.65,423.65,405.05,418.35,419.05,416.78,6998505,2916830580.8,106925
TATAMOTORS,EQ,27-Apr-2016,419.05,418.95,425.25,414.65,419.1,418.55,420.75,6227941,2620408235.7,95959
TATAMOTORS,EQ,28-Apr-2016,418.55,418.8,420.95,409.7,410.45,411.35,413.77,7546101,3122376408.4,150016
TATAMOTORS,EQ,29-Apr-2016,411.35,410.0,413.7,403.05,408.1,408.35,407.72,6251095,2548713443.55,104590
TATAMOTORS,EQ,02-May-2016,408.35,407.95,410.45,402.5,408.2,407.7,406.96,4178821,1700632782.15,57962
TATAMOTORS,EQ,03-May-2016,407.7,410.9,422.0,407.8,408.85,409.65,415.54,9620804,3997866699.8,104175
TATAMOTORS,EQ,04-May-2016,409.65,405.5,405.5,380.1,383.15,381.8,389.08,12069134,4695882346.7,136649
TATAMOTORS,EQ,05-May-2016,381.8,384.0,396.05,383.15,389.7,391.15,391.17,9601341,3755759880.85,97494
TATAMOTORS,EQ,06-May-2016,391.15,388.6,400.9,384.5,397.6,398.7,392.37,9953672,3905565969.9,113433
TATAMOTORS,EQ,09-May-2016,398.7,400.35,405.2,395.15,402.65,403.35,400.62,8700283,3485501074.95,103866
TATAMOTORS,EQ,10-May-2016,403.35,400.8,400.8,387.15,389.95,388.95,390.89,9166453,3583065896.1,122990
TATAMOTORS,EQ,11-May-2016,388.95,384.8,391.95,376.1,380.4,379.85,383.75,11595875,4449969068.7,131335
TATAMOTORS,EQ,12-May-2016,379.85,379.0,388.6,379.0,387.0,387.05,385.58,6506343,2508710558.2,72505
TATAMOTORS,EQ,13-May-2016,387.05,391.25,394.0,385.5,389.5,389.95,390.35,14027896,5475843915.75,146771
TATAMOTORS,EQ,16-May-2016,389.95,393.8,396.7,389.0,390.75,392.7,393.22,8248193,3243327646.4,87893
TATAMOTORS,EQ,17-May-2016,392.7,392.6,395.0,386.6,389.5,389.7,391.45,9425555,3689604099.15,90601
TATAMOTORS,EQ,18-May-2016,389.7,383.5,387.35,381.6,384.75,384.85,384.67,8589315,3304074476.85,93580
TATAMOTORS,EQ,19-May-2016,384.85,386.25,393.3,381.95,384.65,386.9,389.66,10988676,4281792708.9,87631
TATAMOTORS,EQ,20-May-2016,386.9,386.7,392.7,383.5,384.0,384.45,388.82,6537509,2541941968.85,72726
TATAMOTORS,EQ,23-May-2016,384.45,388.55,389.95,380.1,383.3,381.75,386.2,8153090,3148755710.8,89566
TATAMOTORS,EQ,24-May-2016,381.75,383.8,391.75,382.65,389.0,389.1,389.07,10568106,4111694018.6,91891
TATAMOTORS,EQ,25-May-2016,389.1,394.0,399.95,394.0,396.55,397.0,397.32,8897382,3535066099.3,95924
TATAMOTORS,EQ,26-May-2016,397.0,400.5,402.0,396.75,400.0,399.25,399.26,8469732,3381592729.3,89195
TATAMOTORS,EQ,27-May-2016,399.25,400.0,405.0,396.0,403.1,403.9,401.07,9035525,3623856122.1,82737
TATAMOTORS,EQ,30-May-2016,403.9,404.8,423.6,401.3,423.0,421.25,415.18,15767133,6546205691.2,186242
TATAMOTORS,EQ,31-May-2016,421.25,456.0,464.9,445.0,455.6,459.65,457.17,110744326,50629434632.8,438702
